source_id,source_name,iso3_country,subsector,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,green_lcoh_eur_mwh,gas_benchmark_eur_mwh,lcoh_ratio_vs_gas,below_gas,hp_heat_share,ihb_heat_share,pv_required_mwdc,land_required_km2,local_fit_fraction,land_matched_heat_mwh,green_and_local_heat_mwh,low_temp_hp_solar,steam_hp_solar,ihb_solar
32438485,Koromacno Cement Plant,HRV,cement,154763.74322045912,1.209204226547899,0.1937763447488584,72.34782608695652,70.89176470588235,1.0205392175962202,False,0.0,1.0,95.9711622713967,1.9194232454279339,0.6299831105141732,97498.54434884162,0.0,50.128824476650564,66.19323671497584,72.34782608695652
45257127,Kutina Fertilizers Complex,HRV,chemicals,200228.29216523317,2.457522983582021,0.1685159611872146,72.34782608695652,70.89176470588235,1.0205392175962202,False,0.0,1.0,142.77648626987667,2.8555297253975334,0.8606189463637597,172320.26183545802,0.0,50.128824476650564,66.19323671497584,72.34782608695652
32438486,Nasice Cement Plant,HRV,cement,374247.0435117945,6.07200487248631,0.169690957762557,72.34782608695652,70.89176470588235,1.0205392175962202,False,0.0,1.0,265.0159213541863,5.300318427083726,1.0,374247.0435117945,0.0,50.128824476650564,66.19323671497584,72.34782608695652
38474518,Olimpias Tekstil D.O.O.,HRV,textiles-leather-apparel,37133.42810800525,31.09904569396591,0.1726566301369863,57.97326892109499,70.89176470588235,0.8177715586798556,True,0.8999999999999999,0.09999999999999998,12.873972973052176,0.2574794594610435,1.0,37133.42810800525,37133.42810800525,50.128824476650564,66.19323671497584,72.34782608695652
38480265,"Sladorana D.O.O,- 01",HRV,food-beverage-tobacco,188331.24736448037,47.6943629791545,0.1711909657534246,59.409562853639436,70.89176470588235,0.8380319364332292,True,0.8354521625163828,0.1645478374836173,71.22827366955516,1.4245654733911033,1.0,188331.24736448037,188331.24736448037,50.128824476650564,66.19323671497584,72.34782608695652
32438483,Sv Juraj Cement Plant,HRV,cement,636970.7615019742,1.8988941706552545,0.1955412751141552,72.34782608695652,70.89176470588235,1.0205392175962202,False,0.0,1.0,391.42931093856924,7.828586218771385,0.24255901609694044,154503.00119243778,0.0,50.128824476650564,66.19323671497584,72.34782608695652
32438484,Sv Kajo Cement Plant,HRV,cement,159055.1536595628,3.0632397848149315,0.1955044737442922,72.34782608695652,70.89176470588235,1.0205392175962202,False,0.0,1.0,97.76048202308299,1.9552096404616597,1.0,159055.1536595628,0.0,50.128824476650564,66.19323671497584,72.34782608695652
38480263,Tvornica Šećera Osijek D.O.O,HRV,food-beverage-tobacco,188331.24736448037,31.465476571823537,0.1726586952054794,59.409562853639436,70.89176470588235,0.8380319364332292,True,0.8354521625163828,0.1645478374836173,70.62277948949426,1.4124555897898852,1.0,188331.24736448037,188331.24736448037,50.128824476650564,66.19323671497584,72.34782608695652
38480267,Šećerana,HRV,food-beverage-tobacco,188331.24736448037,60.35127538067727,0.1686799029680365,59.409562853639436,70.89176470588235,0.8380319364332292,True,0.8354521625163828,0.1645478374836173,72.28861733902568,1.4457723467805135,1.0,188331.24736448037,188331.24736448037,50.128824476650564,66.19323671497584,72.34782608695652
32438490,Beremend Cement Plant,HUN,cement,252672.0065019644,12.705805873538983,0.1603252305936073,75.60869565217392,74.42117647058825,1.0159567375564802,False,0.0,1.0,189.37713606718356,3.787542721343671,1.0,252672.0065019644,0.0,51.336553945249584,68.00483091787437,75.6086956521739
