source_name,source_id,system:index,tree_cover_km2,shrubland_km2,grassland_km2,cropland_km2,built_up_km2,bare_sparse_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
Rumelange Cement Plant,32438878,00000000000000000723,116.45954500175976,,76.1026564255558,161.82118035916102,51.261618482877125,0.8626268002156575,,0.4366550323823817,0.0023399500732421874,,
Broceni Cement Plant,32438879,00000000000000000724,245.23309992207962,0.07084739822387695,119.53916538949525,189.3406254845315,7.743942734216069,0.483676206451416,,5.765240586923517,2.6256548605800254,,
Mp Sia,38480193,00000000000000000725,179.74038770449792,0.01330828582763672,114.6547336178233,150.81672817876333,7.137425699632591,0.7417575843574076,,2.0657516394844806,2.194943248199463,,
Abbott Laboratories B.V.,38480741,00000000000000000726,49.10487718925854,0.0016483756713867187,340.8995622372861,48.89894098871544,54.51141420308384,0.23622592437480852,,5.667416665912464,1.0209386102136948,,
Agc Flatglass Nederland Bv,38469197,00000000000000000727,58.35403876848816,0.0,258.2078006852268,83.59629427403469,57.81498740764206,0.22521642706298828,,14.10686324893727,0.37448993313060086,,
Archer Daniels Midland Europoort Bv (Adm),38480651,00000000000000000728,43.64684561621599,,91.69440823947613,37.520695668514236,115.02411477054088,1.1090793776137406,,175.48802925177478,1.894248718001302,,
Ardagh Glass Dongen Bv,38469212,00000000000000000729,55.664199314143374,5.604866943359375E-4,153.79637043362928,104.6200969638914,113.096395679663,0.42130376031494143,,2.9966448731210744,0.31693854626464846,,
Ardagh Glass Moerdijk,38469220,0000000000000000072a,38.170261341040984,0.0011203358764648437,117.35448710753647,236.85088542485946,80.8741790445518,0.8892004317016602,,11.128430696162203,0.4693701137960995,,
Arla Foods Bv,38480727,0000000000000000072b,64.70940865939292,5.531441040039063E-4,193.88365112821995,85.74118000319713,75.90428741068685,0.46382634191894534,,5.751986933839565,0.18978940905761718,,
Artie Riemen B.V.,38477110,0000000000000000072c,60.982113706302705,,248.60474417529167,127.79653144996865,50.984327689624756,0.1634631318359375,,2.6116921821296244,0.05284928430175781,,
Avebe U.A. (Ter Apelkanaal),38480692,0000000000000000072d,83.45205015563866,5.425274047851562E-4,90.63029400912744,410.51727155477107,23.64548770562768,0.5867011407470704,,2.60429716421449,0.8641284044002758,,
Aviko Bv,38480681,0000000000000000072e,56.508325707653555,0.012730403076171876,211.48370945329953,83.66400780435644,40.04668323375723,0.06876880444335938,,1.4904132486028934,0.007759869689941406,,
Aviko Bv (Lomm),38480643,0000000000000000072f,45.391096333605205,0.0,89.48747149937265,138.56299394641283,76.29097165300989,0.8936640794646619,,5.022116181974284,0.0666719164907418,,
B.V. Esbro,38480754,00000000000000000730,57.151220525311174,,225.62771384427873,119.52302078255039,57.59966854068847,0.1924357277496936,,3.6429287415333476,0.05396642163085937,,
Badge Promotions Bv,38478748,00000000000000000731,50.74805033066501,,397.7654485932143,24.0119454590095,88.00190169612792,0.14620178393554686,,10.016421938435151,2.0757360614552223,,
Bel Leerdammer Bv (Dalfsen),38480721,00000000000000000732,61.59487689601599,0.0016483756713867187,312.75926810350995,86.88881199743054,44.9478631868303,0.2265017836303711,,4.2434308265249205,0.46644113805769377,,
Bel Leerdammer Bv (Schoonrewoerd),38480698,00000000000000000733,59.39953144866845,0.0011099962158203126,360.883850656141,53.523008476120644,71.66452022535395,0.29742074132678464,,12.497336531880219,0.7486553722713695,,
BioMCN Methanol Facility,45257046,00000000000000000734,29.145680374027748,,162.76354599627857,224.56443086724704,20.813809991426833,0.30347930627441405,,5.660989103628121,2.923661391273409,,
Bunge Netherlands Bv (Soja),38480657,00000000000000000735,71.76312283325079,0.0,162.64917867617328,31.235425766854068,163.34998895913355,2.045501150986855,,34.9351101268988,2.9463718186686196,,
Cargill Benelux Bv,38480671,00000000000000000736,54.33062008317776,,132.62099705292124,271.3045280918859,61.58860493141946,0.9555422982788085,,11.016005013542625,0.5092947973819509,,
Cargill Bv (Multiseed),38480659,00000000000000000737,79.72599997405648,0.0,141.02398674364156,32.54227203200947,183.53774244248908,1.5144856895517385,,32.35600000560087,2.7204378991017064,,
Cargill Bv - Cargill Cocoa (Aurora),38480747,00000000000000000738,65.93303391425323,0.0,203.39439238887007,37.64135814894541,149.68493383496127,1.0418408154543408,,28.405054052656105,2.9139971192492915,,
Chemelot-Geleen Fertilizers facility,45257055,00000000000000000739,77.06437405511139,0.006249396606445312,86.14002257969847,139.55228651714557,107.29218186325087,0.594856720422842,,5.663528789740349,0.018167356689453126,,
Cnc Grondstoffen Bv,38480705,0000000000000000073a,38.332950289230986,0.0011203358764648437,118.58970635243286,235.49015239228768,81.16823733593222,0.891442197631836,,10.588212293973319,0.4578378163006951,,
Compaxo Fijne Vleeswaren Bv,38480722,0000000000000000073b,63.23521429950909,5.548856811523437E-4,333.31763650640795,38.778100733876435,123.21090406959468,0.8906148101392559,,21.908548003401442,4.599954971418312,,
Compaxo Vlees Zevenaar Bv,38480744,0000000000000000073c,52.77302214125857,0.0,159.33644530832683,84.28913312737362,73.44981686134557,0.2569355391235352,,4.928480135646925,0.051131287353515624,,
Cono Kaasmakers (Middenbeemster),38480653,0000000000000000073d,48.805127594759085,0.0,257.0876599319303,69.51563109332997,92.14158528425428,0.29509622552945003,,8.122241111309696,2.890026126712096,,
Content Gordijnatelier Dokkum B.V.,38478904,0000000000000000073e,38.7309405687859,,330.9872672535229,82.13744796715302,20.590456679894782,0.07118620635986328,,5.255656700720933,3.5926366234410905,,
Content Gordijnatelier Zaanstad B.V.,38478905,0000000000000000073f,57.344082673598585,0.0,202.05354339118355,48.56682856150933,124.67082973375776,1.30762576166322,,31.39464872721786,2.4734761929311717,,
Delfzijl aluminium plant,43765147,00000000000000000740,29.79180630705686,,157.00688753425342,215.1482831249206,22.301739143780402,0.2750224318993662,,8.7339984007992,2.9145863687480853,,
Deltex B.V.,38470596,00000000000000000741,122.45298295158521,0.00165628857421875,225.65359027695737,74.41000036730503,82.83441613012168,0.25032413122558594,,4.00736224575339,0.03199184295654297,,
Doc Kaas (Zuivelfabriek),38480686,00000000000000000742,64.31281626776867,0.16227844555664062,236.85737015597954,149.00625148179623,26.527573083205034,0.16273230334472658,,2.218026811458812,0.1001710944761987,,
Doc Kaas (Zuivelpark),38480729,00000000000000000743,68.2117446025893,0.16282516284179688,235.49479472356418,159.5024878918456,26.533959668653296,0.18839445150026807,,2.162459301614679,0.0918667763671875,,
"Dow Chemical Co. , Terneuzen (No. 1)",18648365,00000000000000000744,16.244488573645498,5.6188525390625E-4,72.13199603972555,255.7161540902257,30.71492327488129,0.6419913262939453,,8.046409702125459,0.8348377469420191,,
Dutchdesign Bv,38472663,00000000000000000745,64.47967866186018,0.0,119.53773855581704,87.75509422675111,96.17607465369082,0.25396135346009496,,2.768034105337106,0.08724084539794921,,
Ekro Bv,38480728,00000000000000000746,46.32955040604175,0.0,132.2919950688362,33.540549740899316,37.37086411295307,0.11437207635498046,,1.2354260807574102,0.18260456494140626,,
"Electric Glass Fiber Nl, B.V.",38469215,00000000000000000747,76.16528608170808,,196.25222578888898,155.26329452739384,51.165193059196426,0.5155305158499923,,11.381953141933545,1.9620613262752757,,
Esbeco,38479219,00000000000000000748,43.11321946249546,5.57966064453125E-4,187.93552877361554,130.5121783447489,97.22952677318447,0.38792847267683445,,6.004518599508848,0.4347547105502259,,
Eurobottle Bv,38474416,00000000000000000749,27.544932815478276,0.006577437744140625,120.59971841507995,321.3845109412988,31.085568161958353,0.2709016059570313,,3.9507804493669108,0.4493888284244313,,
Exportslachterij J. Gosschalk En Zn. Bv,38480734,0000000000000000074a,54.67524690260801,0.0,191.10677218556165,48.58428450704275,37.154677709840534,0.07102371972751992,,0.6170485324331246,0.28385531115722656,,
Frieslandcampina (Leeuwarden),38480689,0000000000000000074b,42.674793159301764,,452.46699941825045,74.32072583611337,38.2457869264232,0.07879543426513672,,8.440649320151653,5.315212767634134,,
Frieslandcampina Bedum,38480743,0000000000000000074c,53.34753552846561,,315.6325182329426,213.55049418206423,40.61776887890745,0.11652631555175781,,8.236212652463188,2.369564594753849,,
Frieslandcampina Born,38480736,0000000000000000074d,60.62206521969904,0.0011313077392578125,88.52141378506958,172.9726336216622,90.22073630464618,0.5432144432696174,,8.893971154571412,0.010767131164550782,,
Frieslandcampina Butter & Milkpowder,38480694,0000000000000000074e,81.87554974333906,0.0,373.7591888638093,68.87648948584774,37.15720738021313,0.11137383721923828,,8.827651131656662,1.7357106346339806,,
Frieslandcampina Butter (Lochem),38480674,0000000000000000074f,76.891160473387,0.012730403076171876,270.91999372478125,93.91187697509592,26.81055250029584,0.06367489914957682,,2.531098689307598,0.012712499450683593,,
Frieslandcampina Cheese (Balkbrug),38480742,00000000000000000750,64.38218582988014,0.16227844555664062,269.3754460324777,127.90186077464139,31.066431941757635,0.14775299688720703,,2.2205714881235155,0.1510550506220799,,
Frieslandcampina Cheese (Gerkesklooster),38480688,00000000000000000751,63.8356064789996,,381.4830750533637,87.45843521177977,28.576195665924676,0.07615822149658204,,9.931268964809284,3.015460583530082,,
Frieslandcampina Cheese Bv (Leerdam),38480703,00000000000000000752,51.43001162759336,0.0011099962158203126,354.2307861661194,55.86560953769292,70.17741399307378,0.29585435513772407,,12.449530277639829,0.7352568330719592,,
Frieslandcampina Cheese Marum,38480693,00000000000000000753,88.87818989082486,0.0,358.32078413208615,62.606498698215844,36.492381432929776,0.11718870983072915,,7.534637544899857,1.3182849740231983,,
Frieslandcampina Cheese Steenderen,38480676,00000000000000000754,57.623967796839835,0.012730403076171876,215.19751231483644,86.40653391840387,41.88824270944081,0.07154787072753906,,1.8113037409888175,0.008315585144042969,,
Frieslandcampina Domo (Beilen),38480687,00000000000000000755,55.00900930011706,0.0,152.88406508001202,143.30868832487425,19.28287467427284,0.14050745184326172,,1.9724947147932466,0.07455994903564453,,
Frieslandcampina Domo (Borculo),38480677,00000000000000000756,77.70067096577293,,280.0957802660282,108.03022014763772,29.54072161790891,0.04555504840375115,,1.8084446400783174,0.014802858595664829,,
Frieslandcampina Eindhoven (Consumer Products Europe),38480636,00000000000000000757,75.66814606309315,0.0,98.98562990232843,77.25307944937404,106.41255045756354,0.23819713018798827,,1.7445205920410156,0.03365320782470703,,
Frieslandcampina Kievit (Meppel),38480719,00000000000000000758,45.84873398138045,0.0032721142578125,294.2081861261896,86.79970018722686,32.83904333065544,0.21749668298339844,,3.819443196756042,0.646472259023629,,
Frieslandcampina Oud Gastel,38480704,00000000000000000759,41.29719649020924,0.0011203358764648437,127.89574063001108,235.50232550357663,73.67428394553632,0.5843311268920899,,2.1634778471090876,0.33519339504226986,,
Frieslandcampina Rotterdam,38480699,0000000000000000075a,121.40298269133324,0.0016708016967773437,158.24937725966728,40.32020240472913,244.93649289604187,1.637959801470349,,54.18828826194118,4.070304287478937,,
Frieslandcampina Tilburg (Holland Cheese),38480697,0000000000000000075b,57.096933812784584,0.0016849832763671875,127.00585078751051,103.57955619873805,94.15173457174895,0.3448944492754768,,1.8563299359623933,0.07720588684082032,,
Frieslandcampina Veghel (Dmv International),38480662,0000000000000000075c,76.83123054553053,0.003355676513671875,149.79667544883407,150.60848131573445,75.40511362335587,0.32873362684804874,,1.4028041248884613,0.11049876857503255,,
Frieslandcampina Workum,38480690,0000000000000000075d,16.355866756613576,,296.33071153981746,25.11334704912923,18.706178130660955,0.11281003533935546,,14.752674715341609,3.078174535052849,,
Frisia Food Bv,38480751,0000000000000000075e,91.11092941157777,0.007602630310058593,287.57101240551543,114.4800664818762,24.896234128509157,0.07693491821289063,,2.4271673613891602,0.8870391695824718,,
Geronimo B V,38472488,0000000000000000075f,12.38723026294424,0.0,62.87136784916105,256.5592435767553,20.35833929634603,0.06151207067871094,,2.603797093291159,0.9388401154179592,,
Heineken Nederland Bv (Zoeterwoude),38480649,00000000000000000760,76.25370710400941,,244.98617571665858,83.03710995207949,145.44485611322236,1.2768569811401367,,44.36812094655163,5.694473333942968,,
Johnson Matthey Bv,38469200,00000000000000000761,82.48379121935457,0.006249396606445312,95.43835488695264,154.2305122850508,94.7586684960188,0.6886229588603898,,5.16501628847728,0.012504583984375,,
Koninklijke Eru Kaasfabriek B.V.,38480707,00000000000000000762,53.14021269461814,,378.1562306946301,19.08771078105062,95.45987446203183,0.1761231393432617,,10.28932826828757,1.3183597239226696,,
Koninklijke Zeelandia,38480700,00000000000000000763,10.704694227710917,0.0,48.38071310970938,181.85956065513128,14.945518982173185,0.08049216223144531,,1.935645586821672,0.7289612781396005,,
Microform B.V.,38472871,00000000000000000764,102.3449628688201,0.0,258.15802459046137,95.85414266040614,61.24417006407255,0.3651693278808594,,3.5885660937655577,0.0699318970336914,,
Multistiq International Coating B.V.,38472873,00000000000000000765,101.16892154584741,0.00165628857421875,256.4687152688277,91.37506443507056,60.92191324833938,0.25470372436523436,,4.330492989958401,0.052947151306152344,,
NLD-Eemsdelta_methanol,33999246,00000000000000000766,32.99929825303357,,183.01225780894313,250.83642263334193,21.566921090805955,0.6469300764770508,,7.412511935883645,2.942910543151616,,
Nestlé Nederland Bv (Nunspeet),38480761,00000000000000000767,34.15648945518057,0.0,104.38537815071093,116.77373424786084,27.38149427551604,0.2566855341394761,,1.0044683093218634,0.056449079380170034,,
Netherlands,32267401,00000000000000000768,44.33297331296937,0.0,141.05992973501557,158.16329520184664,48.9012277637712,0.6533319016053443,,5.177139981533395,0.2105507426147461,,
Nv Nutricia Zoetermeer,38480720,00000000000000000769,120.00705176000207,5.548856811523437E-4,216.73372656041937,40.22221918549639,205.56687871540225,1.7006920650024413,,22.168021451627606,6.679366138970828,,
O-I Netherlands Bv (Leerdam),38469202,0000000000000000076a,44.887753012314725,,362.2548617875605,58.859990125148876,62.64464207240757,0.26019722050541894,,11.633588881127928,0.7408335581083411,,
O-I Netherlands Bv (Maastricht),38469199,0000000000000000076b,80.5317585733327,0.006249396606445312,99.47727333015739,168.42637372468113,90.35233638155786,0.8750903098742915,,5.484918031939814,0.010232600708007812,,
O-I Netherlands Bv (Schiedam),38469201,0000000000000000076c,112.13604658231944,0.0016708016967773437,156.82883488756457,63.24691603185075,225.8540349817382,1.5077790563770967,,55.20970497395092,3.7997240310929845,,
Olam Cocoa Bv,38480723,0000000000000000076d,64.40927893325959,0.0,203.51659971039248,38.66116617814606,146.56614751868366,1.0312955477354762,,27.554061294799812,2.8691304401369577,,
Pali Geldrop Bv,38480738,0000000000000000076e,67.51193659512195,5.633011474609376E-4,97.12888088365546,73.88864894554013,109.10026086488564,0.22866960803222655,,2.071406628371774,0.05503735021972656,,
Pluimveeslachterij G.P. Remkes B.V.,38480735,0000000000000000076f,55.10719724861657,0.0,187.47248327625715,48.255610412447346,38.54686814310543,0.06994681846373314,,0.59748027734375,0.28385531115722656,,
Pluimveeverwerkingsbedrijf Jan Van Ee Bv,38480752,00000000000000000770,46.698752069370634,0.0,135.57269233621653,43.513268721981056,35.04687077009112,0.08293599927308326,,0.5013540411058613,0.01765723278808594,,
Refresco Benelux Bv,38480732,00000000000000000771,45.6243272103324,5.548856811523437E-4,368.2811983635458,57.41881087754524,88.88635932242016,0.5305789862601485,,13.04896650606617,4.343254652146761,,
Riedel B.V.,38480678,00000000000000000772,64.62947034876063,5.548955688476563E-4,190.13683355717558,58.571638381530256,67.56818713533832,0.2041382905883789,,1.8926014771218693,0.11779345281982422,,
Rietveld Serigrafie B.V.,38475259,00000000000000000773,78.03844022573432,,230.55296230961454,77.83485252976858,148.08602168687528,1.2548886586794386,,57.927840998563326,5.502440683363971,,
Rouveen Kaasspecialiteiten,38480685,00000000000000000774,51.950898369060695,0.0,328.4193611038713,78.31891005280693,46.43679566058204,0.26988093762398513,,5.794326034663901,0.7170800362905464,,
"SABIC Europe , Geleen (No. 4)",18648366,00000000000000000775,81.02078064887073,0.006249396606445312,84.16858074147837,131.836316097419,112.16178394918401,0.519422119578642,,4.865738851898074,0.01647500274658203,,
Saint Gobain Construction Products,38469214,00000000000000000776,52.950315181531955,0.00448874365234375,153.04629144951096,199.64241964312822,97.93905602962336,0.9703261775091433,,2.6880936401355213,0.2867519905589384,,
Sassenheimse Vleesbedrijven Bv,38480696,00000000000000000777,47.91857359698892,,158.93950775414098,78.92623894393819,91.53870987127401,1.0191399256591798,,190.94484402951983,2.468255961182598,,
"Shell Nederland Chemie BV , Moerdijk",18648367,00000000000000000778,36.469545788021556,0.0011203358764648437,113.13412211592899,249.9405596484807,73.55688587597797,0.8925258544593961,,9.472619133493938,0.48720350036621096,,
Sime Darby Unimills B.V.,38480644,00000000000000000779,54.283089342034295,0.0016708016967773437,159.10656441894858,123.99666072422548,119.55132761591041,0.724190705390242,,31.851162530996532,2.506177395923809,,
Slachthuis Kerkrade,38480641,0000000000000000077a,65.71615935161633,0.0017072047729492187,57.081781145055174,149.61225956413335,104.30465459971423,0.5870276381225586,,0.28934685876464844,0.009090907287597656,,
Sonac Loenen Bv,38480635,0000000000000000077b,56.36474706853577,0.012730403076171876,139.96418829090752,42.1603256177696,49.42575890143181,0.1330393853051279,,2.0925031973774026,0.011604109619140626,,
Struik Foods Netherlands,38480680,0000000000000000077c,61.1947604253681,5.531441040039063E-4,175.60088592436477,50.95379314282298,55.38358552442431,0.1403687290649414,,2.9681196977752085,0.08431795622702207,,
Suiker Unie (Dinteloord),38480664,0000000000000000077d,32.260184560350375,0.0011203358764648437,111.92185838507342,263.8798593550838,65.41952215779813,0.5843010604674097,,2.4552488781515684,0.46541214624023436,,
Suiker Unie Vierverlaten,38480691,0000000000000000077e,69.54120257432263,,311.5234639573226,77.6463317603619,48.11736804632113,0.1272348431327072,,10.718206359840542,2.5990093587639302,,
T. Boer & Zn.,38480702,0000000000000000077f,90.24934979087374,0.0022256873779296876,239.56726622379185,35.764618051831526,187.54692643474783,1.6071031126665902,,33.257079316846195,4.715924823724244,,
Tata Steel IJmuiden steel plant,1566991,00000000000000000780,35.9632836163933,,84.72633299891883,11.914231118358414,79.64057244601118,2.6193749650132125,,298.74745590943047,1.0328062212778129,,
Tate & Lyle Netherlands Bv,38480655,00000000000000000781,66.20575735866984,0.0,200.63209892417663,37.55073238729343,150.29851093648256,1.04110709407959,,28.103901446725644,2.879927541633635,,
Teeuwissen Coldstore Cuijk Bv,38480695,00000000000000000782,60.00506166063544,5.567293090820313E-4,123.11199709159015,113.70756945990126,72.06693471034008,0.6057055584106446,,11.504210239350202,0.1316832880859375,,
Unilever Nederland Foods Factories Bv,38480648,00000000000000000783,109.1946457686288,0.0022256873779296876,169.58549872286952,54.02858399045528,214.22417609743044,1.498183622209377,,47.31076064597053,3.5560303458443427,,
Vika Bv,38480706,00000000000000000784,61.21025552061189,5.548955688476563E-4,166.564151222345,54.276011787543816,63.64390306681823,0.21764938592648975,,1.9081078569367058,0.06886915118408203,,
Vion Apeldoorn,38480701,00000000000000000785,47.126669083995374,0.0,134.05994192093632,33.93774913566896,39.184694818463974,0.11713761791992187,,1.3577205840265012,0.18260456494140626,,
Vion Boxtel Bv,38480666,00000000000000000786,79.62142284264206,0.0,130.68172769084302,103.11613211622343,81.54848287660774,0.2779071903755936,,2.698101095566694,0.05428499261474609,,
Vion Tilburg,38480665,00000000000000000787,54.16019331610204,0.0016849832763671875,125.61579735518065,109.09687144078535,85.11874882902647,0.2106394425048828,,1.6811330056011122,0.08395299108886718,,
Wild Juice B.V.,38480633,00000000000000000788,80.49958277082757,0.0,163.33243077211685,32.357106898682844,179.7947333135556,1.1150123200331745,,33.43549681493853,3.1568555102498372,,
Willems Packaging,38472896,00000000000000000789,94.78401133571657,0.0,270.76878163164986,95.35450276045252,49.87635192328286,0.3629882885131836,,4.101987585295793,0.0914328642578125,,
Yara Sluiskil,45257214,0000000000000000078a,43.1028837995694,,97.61319710512335,259.6421304919308,47.866718433618175,0.7330446015151079,,8.274907368562825,0.5096375177001953,,
"""Ekoland"" Spółka Z O.O.",38480789,0000000000000000078b,292.1976734477884,,115.25487092404404,110.32873252783855,71.05275304029661,1.304449394349102,,5.729988152661612,0.36993201330566405,,
"""Pfeifer & Langen Polska"" S.A., Cukrownia ""Gostyń""",38480616,0000000000000000078c,51.36916834936237,,52.62162912591532,321.09165431262005,17.38130378752107,0.20306806481933593,,3.3851217897061217,0.5010280161743164,,
"""Pfeifer & Langen Polska"" S.A., Cukrownia ""Gosławice""",38480615,0000000000000000078d,42.66837120776511,,53.24104632056985,125.66473530640634,23.345213913989248,3.6071311786532534,,16.221830472229005,1.1923788411865235,,
"""Rotr"" Spółdzielnia Mleczarska",38480737,0000000000000000078e,122.52211553588464,,101.75325110881565,370.69365479923437,10.512760918562824,0.4320258036221373,,6.268884040283442,0.4750440275268555,,
"""Wielkopolski Indyk"" W.Z.H.G. Glinkowscy S.J.",38480805,0000000000000000078f,60.09076921528677,,56.21174183986525,310.73540232945106,26.160354085254617,0.2963738995102827,,3.708509712907859,1.238873506652832,,
"""Zakłady Drobiarskie Rowex"" Sp. Z O.O.",38480730,00000000000000000790,94.68605276608625,,57.491661156947,354.8156749166528,18.627233021708406,0.255335057434082,,7.4105034683883355,1.1383727135584214,,
91-Plus Huta Szkła Szczakowa Sp. Z O.O. W Upadłości,38469181,00000000000000000791,312.3495563527111,,116.42616896934003,21.779306722752708,98.83640714843031,2.502556574793438,,12.704827458329747,0.4744428759765625,,
A-Ha Ppuh Magdalena Kozlowska,38475890,00000000000000000792,222.18237495125342,,112.16966816118689,134.79027303526502,113.60596202151878,3.02818329922976,,0.8131662221823299,0.1675663048095703,,
Abp Poland Sp. Z O. O.,38480726,00000000000000000793,198.18704233213452,,89.92385640532446,248.58590345268615,23.991568180461577,7.095608159520287,,8.347509737365723,0.5101624645474303,,
Abp Poland Sp. Z O.O. Oddział Tykocin,38480756,00000000000000000794,75.6516560582948,,114.98697181857231,183.81942828974616,7.999161841655418,0.07510985498046875,,1.0526278288574218,1.1733697091064452,,
Abp Poland Sp. Z O.O. Oddział W Kłosowicach,38480755,00000000000000000795,28.57067739550782,,7.924105232346958,41.82131327389179,2.843245165117092,0.2587747446899414,,0.5927989917602539,0.01919482666015625,,
Adb Furniture Sp. Z O.O.,38475871,00000000000000000796,27.539356451702062,,105.22727343260618,96.48944344150242,18.18196048599782,4.1956445185410445,,1.6806669989624023,0.2772394632302677,,
Adm Czernin Sa,38480670,00000000000000000797,50.73054843873604,,64.38465298976762,346.4818575431052,12.57307774293883,0.09296110864257813,,4.1491787966890215,0.40617589361572265,,
Adm Szamotuły Sp. Z O.O.,38480712,00000000000000000798,99.29635945113428,,62.61021885953418,395.63586545754276,20.81758739365354,0.23185865997314453,,5.960481049939681,1.7318534896321613,,
Agro-Handel Sp.Z O.O. Mościszki,38480713,00000000000000000799,33.91790670099141,,36.567777139779146,157.3050489268154,11.939466319168872,0.14030488818359374,,6.551582086303711,0.6743248326700847,,
Animex Foods Sp. Z O.O. Sp.K.,38480800,0000000000000000079a,41.10156820188993,,71.65009111240786,478.16366172918396,17.060331334973856,0.16787000268219593,,0.8734786453340418,0.11291116607666016,,
Animex Foods Spółka Z Ograniczoną Odpowiedzialnością S.K. Oddział W Suwałkach,38480667,0000000000000000079b,24.084857650053376,,97.59956286877203,100.52810558895068,19.145704943895048,4.1086916552753525,,1.5231031210841761,0.18679902127087167,,
Animex Foods Spółka Z Ograniczoną Odpowiedzialnością Sp.K. Oddział W Ełku,38480801,0000000000000000079c,43.38004559343764,,92.19515713293454,123.74319819331961,10.32398745778617,1.3079463535958085,,3.227900757019043,0.8227982501831055,,
Anwil,45257229,0000000000000000079d,130.85439305682056,,58.39053401954704,284.07272124873566,28.98925500801882,0.5669755289916992,,5.587596662901391,1.0371278948558136,,
ArcelorMittal Dąbrowa Górnicza steel plant,1567002,0000000000000000079e,246.40909838564968,,117.87429299286076,35.57139223582644,73.82099264275357,2.725390335927208,,10.374464360758225,0.5123066463012695,,
ArcelorMittal Warszawa steel plant,1567006,0000000000000000079f,139.84018580069434,,45.248983100937785,39.06465739508941,161.7716345051475,0.8821594168612611,,0.9830124084329044,0.17448332373046874,,
Ardagh Glass S.A.,38469206,000000000000000007a0,48.29337573260164,,51.099141811406874,310.49093254575064,17.07799773069159,0.17646430509703395,,3.372889462459309,0.495059944104722,,
Ardagh Glass S.A.,38469204,000000000000000007a1,146.06315296390383,,36.61882648944737,100.51347999197175,16.87483456461349,0.3587784495057349,,2.2172968458826396,0.4113882669677734,,
Ardagh Glass S.A.,38469205,000000000000000007a2,92.13268348896176,,83.769182147426,115.20179676552753,11.084200153139598,0.21204493682861328,,0.24715475500488282,0.18143204052734374,,
Ba Glass Poland Sp. Z O.O.,38469203,000000000000000007a3,17.5379852548359,,6.57359654468707,34.03521018628935,2.7543629988321943,0.2565789885864258,,0.7341357917391909,0.019505580397661995,,
Ba Glass Poland Sp. Z O.O. Zakład Produkcyjny W Jedlicach,38469186,000000000000000007a4,55.3730101754773,,47.97317542804053,58.65498251303925,9.582674162406411,0.08397845634358723,,0.26799821104401234,0.053569476257324215,,
Bel Polska Spółka Z Ograniczoną Odpowiedzialnością,38480767,000000000000000007a5,189.47874549702954,,161.1934356621086,68.41283379746883,3.8807689052691297,0.06473828759765625,,0.04942433995265586,0.21456771208855124,,
Bell Pphu,38477152,000000000000000007a6,129.24747066521303,,55.338518245127936,22.050935760106217,85.77199123025056,0.8279338158818265,,0.40780495983886716,1.2602692400239832,,
Bfield,38478706,000000000000000007a7,264.22772049596233,,115.43761580396307,130.28257340052872,104.64147954538385,3.3476012460949467,,1.4105625212402344,0.2727099655263863,,
CIECH Soda Ash Plant,45257050,000000000000000007a8,41.1939870188711,,64.58714263136083,491.9787161117169,28.82072607349088,0.6792383678122128,,13.397366753470141,3.5409878053969437,,
CMC Zawiercie steel plant,1567003,000000000000000007a9,156.14370704439327,,87.06217562346193,49.97408051639524,25.573627350607737,0.43935950708007815,,1.855938629780848,0.43055478588867185,,
Celsa Huta Ostrowiec steel plant,1567004,000000000000000007aa,98.92257075944524,,34.36828493490206,154.91722876536582,16.11319182176083,1.121930537637628,,0.17492917004394531,0.12018322448227825,,
Chelm Cement Plant,1897671,000000000000000007ab,80.21410414451162,,62.8499692282822,205.59803951131386,16.59742340056057,0.9128637485961915,,0.7516607853393554,1.2467463243767232,,
Chorula Cement Plant,1897674,000000000000000007ac,127.77246578658061,,70.07436623130246,239.84363269650484,29.5793755840157,1.773576360716816,,5.713020172678748,0.4081286469116211,,
Coca-Cola Hbc Polska Sp. Z O.O. Filia W Niepołomicach,38480679,000000000000000007ad,122.63817981835098,,112.56042965695549,188.43855450582254,59.32819725685847,1.1221004083251953,,8.93857535990062,0.22663829296875,,
Coca-Cola Hbc Polska Sp. Z O.O. Filia W Radzyminie,38480668,000000000000000007ae,124.54635965176013,,117.8376049856883,59.44562295179398,42.430256159711554,0.6062205024169922,,1.2136898856222713,1.2014691136144302,,
Confex-Bis,38472853,000000000000000007af,88.15807347902134,,80.70499649567462,408.5496417428545,28.839096516984064,0.4474575217895508,,4.814224945391485,1.048303118303845,,
Content Sulecin Sp. Z.O.O.,38478906,000000000000000007b0,213.98385142817216,,48.76519775950815,109.5732907834708,4.493117481555177,0.3201413576681698,,2.5798894894770603,0.1707374489099839,,
Contur Spolka Z O.O.,38476954,000000000000000007b1,151.71527025526453,,77.68018037796772,66.73662337015332,66.39586583999,0.6338198485093061,,3.0826746499609854,0.24306910806310317,,
"Cp Glass S.A. Kraków, Oddział Huta Szkła ""Orzesze""",38469195,000000000000000007b2,225.28630835315687,,85.72599445243206,97.21942627336475,68.20841669602841,2.612643694273466,,3.4164356156522864,0.37513279405996286,,
"Cukrownia ""Wrocław"" S.A.",38480602,000000000000000007b3,134.98405803513646,,112.98418754828005,214.3891715859644,104.4798690390567,1.3873285129313153,,4.298137881040087,1.6269367353515625,,
