iso3_country,year,technology,income_group,wb_region,capex_$/kw,fom_$/kw/yr,vom_$/mwh,lcoe_$/mwh,wacc_nominal,crf,annual_cost_$/kw/yr,data_source,capex_source,crf_source,proxy_peers,country_name
KEN,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Kenya
KGZ,2025,Coal,LMIC,Europe & Central Asia,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Kyrgyzstan
KGZ,2030,Coal,LMIC,Europe & Central Asia,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Kyrgyzstan
KHM,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Cambodia
KHM,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Cambodia
KIR,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Kiribati
KIR,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Kiribati
KNA,2025,Coal,HIC,Latin America & Caribbean,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Saint Kitts and Nevis
KNA,2030,Coal,HIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Saint Kitts and Nevis
KOR,2025,Coal,HIC,East Asia & Pacific,,,,73.61,,,,bnef,bnef,not_used,,"Korea, Republic of"
KOR,2030,Coal,HIC,East Asia & Pacific,,,,73.9,,,,bnef,bnef,not_used,,"Korea, Republic of"
KWT,2025,Coal,HIC,Middle East & North Africa,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Kuwait
KWT,2030,Coal,HIC,Middle East & North Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Kuwait
LAO,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Lao People's Democratic Republic
LAO,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Lao People's Democratic Republic
LBN,2025,Coal,LMIC,Middle East & North Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Lebanon
LBN,2030,Coal,LMIC,Middle East & North Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Lebanon
LBR,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Liberia
LBR,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Liberia
LBY,2025,Coal,UMIC,Middle East & North Africa,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Libya
LBY,2030,Coal,UMIC,Middle East & North Africa,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Libya
LCA,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Saint Lucia
LCA,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Saint Lucia
LKA,2025,Coal,LMIC,South Asia,,,,57.04,,,,proxied,peer_mean_region_income,not_used,IND,Sri Lanka
LKA,2030,Coal,LMIC,South Asia,,,,58.59,,,,proxied,peer_mean_region_income,not_used,IND,Sri Lanka
LSO,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Lesotho
LSO,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Lesotho
LTU,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Lithuania
LTU,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Lithuania
LUX,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Luxembourg
LUX,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Luxembourg
LVA,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Latvia
LVA,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Latvia
MAC,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Macao
MAC,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Macao
MAR,2025,Coal,LMIC,Middle East & North Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Morocco
MAR,2030,Coal,LMIC,Middle East & North Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Morocco
MDA,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,"Moldova, Republic of"
MDA,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,"Moldova, Republic of"
MDG,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Madagascar
MDG,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Madagascar
MDV,2025,Coal,UMIC,South Asia,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Maldives
MDV,2030,Coal,UMIC,South Asia,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Maldives
MEX,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Mexico
MEX,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Mexico
MHL,2025,Coal,UMIC,East Asia & Pacific,,,,72.08,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Marshall Islands
MHL,2030,Coal,UMIC,East Asia & Pacific,,,,75.03,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Marshall Islands
MKD,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,North Macedonia
MKD,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,North Macedonia
MLI,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Mali
MLI,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Mali
MLT,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Malta
MLT,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Malta
MMR,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Myanmar
MMR,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Myanmar
MNE,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,Montenegro
MNE,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,Montenegro
MNG,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Mongolia
MNG,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Mongolia
MOZ,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Mozambique
MOZ,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Mozambique
MRT,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Mauritania
MRT,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Mauritania
MUS,2025,Coal,UMIC,Sub-Saharan Africa,,,,139.62,,,,proxied,peer_mean_region_income,not_used,ZAF,Mauritius
MUS,2030,Coal,UMIC,Sub-Saharan Africa,,,,151.77,,,,proxied,peer_mean_region_income,not_used,ZAF,Mauritius
MWI,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Malawi
MWI,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Malawi
MYS,2025,Coal,UMIC,East Asia & Pacific,,,,64.66,,,,bnef,bnef,not_used,,Malaysia
MYS,2030,Coal,UMIC,East Asia & Pacific,,,,67.96,,,,bnef,bnef,not_used,,Malaysia
NAM,2025,Coal,UMIC,Sub-Saharan Africa,,,,139.62,,,,proxied,peer_mean_region_income,not_used,ZAF,Namibia
NAM,2030,Coal,UMIC,Sub-Saharan Africa,,,,151.77,,,,proxied,peer_mean_region_income,not_used,ZAF,Namibia
NER,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Niger
NER,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Niger
NGA,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Nigeria
NGA,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Nigeria
NIC,2025,Coal,LMIC,Latin America & Caribbean,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Nicaragua
NIC,2030,Coal,LMIC,Latin America & Caribbean,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Nicaragua
NLD,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,"Netherlands, Kingdom of the"
NLD,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,"Netherlands, Kingdom of the"
NOR,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Norway
NOR,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Norway
NPL,2025,Coal,LIC,South Asia,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Nepal
NPL,2030,Coal,LIC,South Asia,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Nepal
NRU,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Nauru
NRU,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Nauru
NZL,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,New Zealand
NZL,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,New Zealand
OMN,2025,Coal,HIC,Middle East & North Africa,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Oman
OMN,2030,Coal,HIC,Middle East & North Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Oman
PAK,2025,Coal,LMIC,South Asia,,,,57.04,,,,proxied,peer_mean_region_income,not_used,IND,Pakistan
PAK,2030,Coal,LMIC,South Asia,,,,58.59,,,,proxied,peer_mean_region_income,not_used,IND,Pakistan
PAN,2025,Coal,HIC,Latin America & Caribbean,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Panama
PAN,2030,Coal,HIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Panama
PER,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Peru
PER,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Peru
PHL,2025,Coal,LMIC,East Asia & Pacific,,,,94.2,,,,bnef,bnef,not_used,,Philippines
PHL,2030,Coal,LMIC,East Asia & Pacific,,,,90.66,,,,bnef,bnef,not_used,,Philippines
PLW,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Palau
PLW,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Palau
PNG,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Papua New Guinea
PNG,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Papua New Guinea
POL,2025,Coal,HIC,Europe & Central Asia,,,,226.35,,,,bnef,bnef,not_used,,Poland
POL,2030,Coal,HIC,Europe & Central Asia,,,,211.76,,,,bnef,bnef,not_used,,Poland
PRI,2025,Coal,HIC,Latin America & Caribbean,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Puerto Rico
PRI,2030,Coal,HIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Puerto Rico
PRT,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Portugal
PRT,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Portugal
PRY,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Paraguay
PRY,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Paraguay
QAT,2025,Coal,HIC,Middle East & North Africa,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Qatar
QAT,2030,Coal,HIC,Middle East & North Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Qatar
ROU,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Romania
ROU,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Romania
RUS,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,Russian Federation
RUS,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,Russian Federation
RWA,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Rwanda
RWA,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Rwanda
SAU,2025,Coal,HIC,Middle East & North Africa,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Saudi Arabia
SAU,2030,Coal,HIC,Middle East & North Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Saudi Arabia
SDN,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Sudan
SDN,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Sudan
SEN,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Senegal
SEN,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Senegal
SGP,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Singapore
SGP,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,Singapore
SLB,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Solomon Islands
SLB,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Solomon Islands
SLE,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Sierra Leone
SLE,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Sierra Leone
SLV,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,El Salvador
SLV,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,El Salvador
SMR,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,San Marino
SMR,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,San Marino
SOM,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Somalia
SOM,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Somalia
SRB,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,Serbia
SRB,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,Serbia
SSD,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,South Sudan
SSD,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,South Sudan
STP,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Sao Tome and Principe
STP,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Sao Tome and Principe
SUR,2025,Coal,UMIC,Latin America & Caribbean,,,,83.99,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Suriname
SUR,2030,Coal,UMIC,Latin America & Caribbean,,,,88.01,,,,proxied,peer_mean_income,not_used,CHN|IDN|MYS|THA|TUR|ZAF,Suriname
SVK,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Slovakia
SVK,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Slovakia
SVN,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Slovenia
SVN,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Slovenia
SWE,2025,Coal,HIC,Europe & Central Asia,,,,229.5,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Sweden
SWE,2030,Coal,HIC,Europe & Central Asia,,,,223.12,,,,proxied,peer_mean_region_income,not_used,GRC|POL,Sweden
SWZ,2025,Coal,LMIC,Sub-Saharan Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Eswatini
SWZ,2030,Coal,LMIC,Sub-Saharan Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Eswatini
SYC,2025,Coal,HIC,Sub-Saharan Africa,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Seychelles
SYC,2030,Coal,HIC,Sub-Saharan Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Seychelles
SYR,2025,Coal,LIC,Middle East & North Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Syrian Arab Republic
SYR,2030,Coal,LIC,Middle East & North Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Syrian Arab Republic
TCD,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Chad
TCD,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Chad
TGO,2025,Coal,LIC,Sub-Saharan Africa,,,,109.87,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Togo
TGO,2030,Coal,LIC,Sub-Saharan Africa,,,,111.46,,,,proxied,global_mean,not_used,AUS|CHN|GRC|IDN|IND|JPN|KOR|MYS|PHL|POL|THA|TUR|USA|VNM|ZAF,Togo
THA,2025,Coal,UMIC,East Asia & Pacific,,,,84.75,,,,bnef,bnef,not_used,,Thailand
THA,2030,Coal,UMIC,East Asia & Pacific,,,,87.85,,,,bnef,bnef,not_used,,Thailand
TJK,2025,Coal,LMIC,Europe & Central Asia,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Tajikistan
TJK,2030,Coal,LMIC,Europe & Central Asia,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Tajikistan
TKM,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,proxied,peer_mean_region_income,not_used,TUR,Turkmenistan
TKM,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,proxied,peer_mean_region_income,not_used,TUR,Turkmenistan
TLS,2025,Coal,LMIC,East Asia & Pacific,,,,87.18,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Timor-Leste
TLS,2030,Coal,LMIC,East Asia & Pacific,,,,85.16,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Timor-Leste
TON,2025,Coal,UMIC,East Asia & Pacific,,,,72.08,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Tonga
TON,2030,Coal,UMIC,East Asia & Pacific,,,,75.03,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Tonga
TTO,2025,Coal,HIC,Latin America & Caribbean,,,,152.1,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Trinidad and Tobago
TTO,2030,Coal,HIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,AUS|GRC|JPN|KOR|POL|USA,Trinidad and Tobago
TUN,2025,Coal,LMIC,Middle East & North Africa,,,,77.13,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Tunisia
TUN,2030,Coal,LMIC,Middle East & North Africa,,,,76.3,,,,proxied,peer_mean_income,not_used,IND|PHL|VNM,Tunisia
TUR,2025,Coal,UMIC,Europe & Central Asia,,,,76.02,,,,bnef,bnef,not_used,,Türkiye
TUR,2030,Coal,UMIC,Europe & Central Asia,,,,76.17,,,,bnef,bnef,not_used,,Türkiye
TUV,2025,Coal,UMIC,East Asia & Pacific,,,,72.08,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Tuvalu
TUV,2030,Coal,UMIC,East Asia & Pacific,,,,75.03,,,,proxied,peer_mean_region_income,not_used,CHN|IDN|MYS|THA,Tuvalu
TWN,2025,Coal,HIC,East Asia & Pacific,,,,105.79,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,"Taiwan, Province of China"
TWN,2030,Coal,HIC,East Asia & Pacific,,,,105.53,,,,proxied,peer_mean_region_income,not_used,AUS|JPN|KOR,"Taiwan, Province of China"
